Iter,V_set,Mu,R_path,log_Q_beta,Real_Q_beta,log_Q_yaw,Real_Q_yaw,log_R_track,Real_R_track,log_R_rate,Real_R_rate,log_W_slip,Real_W_slip,Cost,SI_max,LatErr,Energy,SpdErr,Jerk,Danger
0,80,0.4,220,3.6543,4.5114e+03,2.9526,8.9666e+02,4.9949,9.8841e+04,4.0236,1.0559e+04,2.6986,4.9959e+02, 5.3052e+07,0.4442,0.1681,0.107,0.0243,0.0511,0.572
0,80,0.4,220,2.7522,5.6519e+02,2.6966,4.9733e+02,4.7894,6.1573e+04,3.3683,2.3348e+03,2.0487,1.1186e+02, 5.3050e+07,0.4442,0.1681,0.107,0.0241,0.0514,0.572
0,80,0.4,220,2.7074,5.0985e+02,3.1651,1.4624e+03,2.6881,4.8761e+02,4.1639,1.4585e+04,2.6574,4.5441e+02, 5.9481e+07,0.4449,0.1695,0.12,0.0238,0.0321,0.572
0,80,0.4,220,3.1713,1.4834e+03,4.2016,1.5908e+04,4.9977,9.9466e+04,4.4017,2.5218e+04,1.3352,2.1635e+01, 5.3045e+07,0.4442,0.1681,0.107,0.0241,0.0511,0.572
0,80,0.4,220,2.142,1.3869e+02,2.8899,7.7601e+02,1.0064,1.0149e+01,4.2062,1.6076e+04,3.2865,1.9340e+03, 5.6393e+07,0.4476,0.1694,0.1137,0.0244,0.0244,0.572
0,80,0.4,220,3.1818,1.5197e+03,4.0615,1.1521e+04,4.9972,9.9352e+04,3.4567,2.8625e+03,2.8779,7.5491e+02, 5.3056e+07,0.4443,0.1681,0.107,0.0243,0.0511,0.572
0,80,0.4,220,2.2179,1.6518e+02,3.2003,1.5861e+03,1.0022,1.0050e+01,3.7263,5.3245e+03,2.5718,3.7305e+02, 5.6411e+07,0.4472,0.1698,0.1138,0.0237,0.025,0.572
0,80,0.4,220,2.1314,1.3534e+02,4.4442,2.7811e+04,1.0002,1.0005e+01,3.6921,4.9217e+03,4.6708,4.6861e+04, 5.5684e+07,0.4455,0.1686,0.1123,0.0397,0.0197,0.572
0,80,0.5,220,3.0611,1.1512e+03,2.0457,1.1110e+02,4.9485,8.8809e+04,3.3836,2.4186e+03,1.9469,8.8485e+01, 5.3215e+07,0.2623,0.1657,0.106,0.0211,0.0518,0.4576
0,80,0.5,220,3.7908,6.1773e+03,3.8685,7.3878e+03,1.1523,1.4200e+01,3.5815,3.8150e+03,2.1598,1.4449e+02, 5.6656e+07,0.2619,0.1685,0.1128,0.0206,0.0258,0.4576
0,80,0.5,220,2.2713,1.8675e+02,3.7389,5.4813e+03,3.5544,3.5847e+03,3.0975,1.2516e+03,4.3592,2.2864e+04, 5.6406e+07,0.263,0.1665,0.1123,0.0286,0.0244,0.4576
0,80,0.5,220,3.9418,8.7464e+03,3.3518,2.2479e+03,4.0835,1.2119e+04,3.1561,1.4326e+03,3.2427,1.7485e+03, 1.0058e+08,0.2622,0.1657,0.2008,0.0212,0.0467,0.4576
0,80,0.5,220,3.0518,1.1266e+03,2.0974,1.2513e+02,4.9221,8.3582e+04,3.8059,6.3961e+03,1.7133,5.1675e+01, 5.3214e+07,0.2622,0.1657,0.106,0.0211,0.0518,0.4576
0,80,0.5,220,2.5518,3.5628e+02,3.2932,1.9644e+03,4.9977,9.9479e+04,3.7443,5.5495e+03,2.3749,2.3707e+02, 5.3218e+07,0.2622,0.1657,0.106,0.0212,0.0517,0.4576
0,80,0.5,220,2.9811,9.5732e+02,4.3653,2.3193e+04,1.0001,1.0003e+01,3.76,5.7543e+03,4.06,1.1483e+04, 5.6493e+07,0.2633,0.167,0.1125,0.0248,0.0232,0.4576
0,80,0.5,220,2.0141,1.0329e+02,2.4748,2.9842e+02,1.2092,1.6190e+01,3.5067,3.2115e+03,3.0611,1.1511e+03, 5.6617e+07,0.2634,0.1671,0.1127,0.021,0.0247,0.4576
0,80,0.5,220,2.5633,3.6583e+02,3.4656,2.9215e+03,2.1933,1.5608e+02,3.4004,2.5143e+03,1.0161,1.0379e+01, 7.8487e+07,0.2614,0.1669,0.1565,0.0206,0.0422,0.4576
0,80,0.5,220,2.4057,2.5450e+02,4.0875,1.2232e+04,3.2291,1.6946e+03,3.6308,4.2740e+03,4.281,1.9098e+04, 5.6421e+07,0.2631,0.1667,0.1124,0.0274,0.0238,0.4576
0,80,0.5,220,3.6482,4.4482e+03,3.4173,2.6140e+03,3.404,2.5348e+03,4.2593,1.8166e+04,1.4436,2.7773e+01, 5.3227e+07,0.2618,0.1662,0.106,0.0208,0.0472,0.4576
0,80,0.5,220,4.499,3.1548e+04,2.069,1.1723e+02,4.7188,5.2332e+04,3.8456,7.0080e+03,1.6717,4.6962e+01, 5.3213e+07,0.2623,0.1657,0.106,0.0211,0.0517,0.4576
0,80,0.5,220,3.781,6.0392e+03,3.1155,1.3046e+03,2.8431,6.9675e+02,4.4495,2.8154e+04,1.7961,6.2535e+01, 8.5405e+07,0.2597,0.1685,0.1703,0.0207,0.036,0.4576
0,80,0.5,220,4.0094,1.0219e+04,3.7967,6.2616e+03,1.6179,4.1484e+01,4.0144,1.0338e+04,1.6018,3.9977e+01, 5.9626e+07,0.256,0.1725,0.1186,0.0205,0.0267,0.4576
0,80,0.5,220,4.4227,2.6470e+04,2.1239,1.3303e+02,4.789,6.1517e+04,3.1018,1.2641e+03,4.2003,1.5861e+04, 1.1996e+08,0.2623,0.1655,0.2396,0.0253,0.0422,0.4576
0,80,0.5,220,3.0312,1.0746e+03,2.7007,5.0202e+02,4.902,7.9797e+04,3.5414,3.4789e+03,2.9206,8.3292e+02, 5.3241e+07,0.2622,0.1657,0.106,0.0214,0.0513,0.4576
0,80,0.5,220,2.9411,8.7314e+02,2.1634,1.4568e+02,1.7408,5.5058e+01,4.1487,1.4084e+04,1.1111,1.2914e+01, 1.2008e+08,0.2545,0.1739,0.2396,0.0205,0.027,0.4576
0,80,0.5,220,3.5161,3.2815e+03,3.9194,8.3063e+03,4.299,1.9908e+04,4.0064,1.0148e+04,1.0121,1.0284e+01, 5.3213e+07,0.2622,0.1657,0.106,0.021,0.0514,0.4576
0,80,0.5,220,3.099,1.2561e+03,2.94,8.7103e+02,3.8231,6.6550e+03,3.7158,5.1975e+03,1.4373,2.7374e+01, 5.3230e+07,0.2622,0.1657,0.106,0.021,0.0511,0.4576
0,80,0.5,220,4.031,1.0740e+04,2.7897,6.1613e+02,4.393,2.4715e+04,4.257,1.8070e+04,1.0291,1.0693e+01, 5.3210e+07,0.2622,0.1657,0.1059,0.0211,0.0512,0.4576
0,80,0.5,220,3.4346,2.7202e+03,4.4524,2.8340e+04,3.2151,1.6410e+03,3.6432,4.3976e+03,1.0772,1.1946e+01, 5.3226e+07,0.2621,0.1659,0.106,0.0209,0.0499,0.4576
0,80,0.5,220,4.4519,2.8308e+04,4.189,1.5454e+04,1.0169,1.0397e+01,3.2493,1.7755e+03,2.334,2.1577e+02, 5.6627e+07,0.2632,0.1674,0.1127,0.0207,0.0254,0.4576
0,80,0.5,220,2.0041,1.0095e+02,3.4048,2.5398e+03,1.8593,7.2324e+01,3.7831,6.0694e+03,4.1973,1.5752e+04, 5.6440e+07,0.2632,0.1669,0.1124,0.0263,0.0228,0.4576
0,80,0.5,220,2.0316,1.0754e+02,4.4831,3.0418e+04,1.1197,1.3173e+01,3.8895,7.7530e+03,2.9141,8.2045e+02, 5.6620e+07,0.2631,0.1676,0.1127,0.0209,0.0249,0.4576
0,80,0.5,220,2.0109,1.0254e+02,3.2444,1.7553e+03,3.2135,1.6349e+03,3.5574,3.6091e+03,1.8134,6.5071e+01, 5.5265e+07,0.262,0.1659,0.1101,0.0207,0.049,0.4576
0,80,0.5,220,3.8105,6.4647e+03,2.1793,1.5111e+02,1.0004,1.0010e+01,4.1942,1.5637e+04,4.5417,3.4808e+04, 5.6220e+07,0.2628,0.1669,0.1119,0.0328,0.0207,0.4576
0,80,0.5,220,4.4637,2.9089e+04,3.1488,1.4087e+03,4.8909,7.7789e+04,4.453,2.8380e+04,1.034,1.0814e+01, 5.3210e+07,0.2622,0.1657,0.1059,0.0211,0.0514,0.4576
0,80,0.5,220,2.3751,2.3718e+02,3.0652,1.1620e+03,4.9821,9.5971e+04,3.997,9.9309e+03,4.4383,2.7432e+04, 1.2021e+08,0.2624,0.1653,0.2401,0.0281,0.0404,0.4576
0,80,0.5,220,4.4699,2.9506e+04,4.2027,1.5947e+04,3.5646,3.6690e+03,3.0256,1.0607e+03,1.7259,5.3193e+01, 5.3283e+07,0.2621,0.1657,0.1061,0.0211,0.0511,0.4576
0,80,0.5,220,2.525,3.3495e+02,3.3621,2.3017e+03,3.1022,1.2654e+03,3.01,1.0233e+03,4.9805,9.5601e+04, 5.5536e+07,0.2619,0.1666,0.1106,0.05,0.0163,0.4576
0,80,0.6,220,4.4637,2.9089e+04,3.1488,1.4087e+03,4.8909,7.7789e+04,4.453,2.8380e+04,1.034,1.0814e+01, 5.3012e+07,0.1916,0.1659,0.1055,0.0193,0.0528,0.3814
0,80,0.6,220,2.5596,3.6272e+02,2.2235,1.6729e+02,4.5674,3.6936e+04,3.0332,1.0794e+03,4.8728,7.4604e+04, 5.6089e+07,0.1919,0.1658,0.1116,0.0402,0.0242,0.3814
0,80,0.6,220,2.1967,1.5729e+02,2.6845,4.8360e+02,3.0725,1.1818e+03,3.7712,5.9048e+03,1.9733,9.4029e+01, 8.2386e+07,0.1915,0.1663,0.1642,0.0188,0.0475,0.3814
0,80,0.6,220,2.011,1.0255e+02,4.3177,2.0784e+04,2.3311,2.1435e+02,3.7438,5.5434e+03,1.2158,1.6435e+01, 8.1170e+07,0.1904,0.1677,0.1618,0.0187,0.0402,0.3814
0,80,0.6,220,3.3044,2.0158e+03,2.9494,8.9000e+02,4.8891,7.7463e+04,3.2497,1.7772e+03,2.1395,1.3787e+02, 5.3017e+07,0.1917,0.1658,0.1055,0.0193,0.0533,0.3814
0,80,0.6,220,3.9833,9.6224e+03,2.1008,1.2612e+02,1.4493,2.8135e+01,4.4998,3.1610e+04,2.0052,1.0121e+02, 5.6548e+07,0.1863,0.1749,0.1123,0.0187,0.025,0.3814
0,80,0.6,220,4.4999,3.1616e+04,2.9523,8.9599e+02,4.5423,3.4856e+04,4.3086,2.0351e+04,3.1263,1.3374e+03, 5.3377e+07,0.1917,0.1658,0.1062,0.0194,0.051,0.3814
0,80,0.6,220,4.4973,3.1429e+04,2.5026,3.1816e+02,1.8428,6.9636e+01,3.1542,1.4263e+03,2.1199,1.3181e+02, 5.6403e+07,0.1919,0.167,0.1122,0.0188,0.0309,0.3814
0,80,0.6,220,2.0153,1.0358e+02,4.2637,1.8354e+04,4.881,7.6027e+04,4.3832,2.4165e+04,3.0917,1.2350e+03, 5.3075e+07,0.1917,0.1658,0.1056,0.0197,0.0521,0.3814
0,80,0.6,220,4.4962,3.1350e+04,2.7161,5.2016e+02,1.0092,1.0214e+01,3.6701,4.6782e+03,2.4306,2.6950e+02, 5.6409e+07,0.1915,0.1684,0.1122,0.0188,0.0254,0.3814
0,80,0.6,220,2.3255,2.1158e+02,2.16,1.4453e+02,4.9994,9.9872e+04,4.141,1.3835e+04,1.9823,9.5999e+01, 5.3014e+07,0.1916,0.1658,0.1055,0.0193,0.0531,0.3814
0,80,0.6,220,2.9938,9.8578e+02,4.447,2.7988e+04,4.9949,9.8841e+04,3.4491,2.8125e+03,2.8543,7.1496e+02, 5.3035e+07,0.1917,0.1658,0.1055,0.0195,0.053,0.3814
0,80,0.6,220,4.4974,3.1432e+04,2.0899,1.2299e+02,4.7319,5.3940e+04,4.0122,1.0285e+04,4.529,3.3805e+04, 8.4892e+07,0.192,0.1656,0.1693,0.0287,0.0353,0.3814
0,80,0.6,220,4.4977,3.1454e+04,3.0041,1.0095e+03,4.8272,6.7179e+04,4.1285,1.3443e+04,2.2889,1.9450e+02, 5.3019e+07,0.1916,0.1658,0.1055,0.0193,0.0529,0.3814
0,80,0.6,220,4.4971,3.1412e+04,4.3222,2.1000e+04,4.0501,1.1223e+04,4.097,1.2502e+04,2.5976,3.9589e+02, 5.3382e+07,0.1916,0.1659,0.1062,0.019,0.0509,0.3814
0,80,0.6,220,2.0049,1.0114e+02,4.3487,2.2321e+04,4.9997,9.9925e+04,3.5684,3.7018e+03,4.1985,1.5795e+04, 9.5135e+07,0.1918,0.1657,0.1897,0.023,0.046,0.3814
0,80,0.6,220,2.4545,2.8478e+02,3.769,5.8747e+03,2.4571,2.8648e+02,4.4029,2.5289e+04,1.9473,8.8573e+01, 1.3752e+08,0.1884,0.1704,0.2744,0.0188,0.031,0.3814
0,80,0.6,220,4.4491,2.8125e+04,2.9152,8.2271e+02,3.5208,3.3175e+03,4.4797,3.0176e+04,1.6798,4.7839e+01, 5.3031e+07,0.1913,0.1665,0.1055,0.019,0.0474,0.3814
0,80,0.6,220,3.1219,1.3239e+03,2.3026,2.0073e+02,4.5547,3.5866e+04,3.0005,1.0012e+03,4.5417,3.4806e+04, 6.2235e+07,0.192,0.1658,0.1239,0.0294,0.0321,0.3814
0,80,0.6,220,4.0678,1.1690e+04,3.9672,9.2732e+03,4.3282,2.1292e+04,4.2283,1.6918e+04,1.5225,3.3301e+01, 5.3010e+07,0.1916,0.1659,0.1055,0.0192,0.0525,0.3814
0,80,0.6,220,4.4667,2.9288e+04,3.0876,1.2235e+03,2.4999,3.1614e+02,3.9223,8.3623e+03,1.1028,1.2672e+01, 6.3997e+07,0.1903,0.1677,0.1274,0.0187,0.0406,0.3814
0,80,0.6,220,3.3033,2.0103e+03,3.3594,2.2877e+03,4.9535,8.9844e+04,3.7294,5.3624e+03,1.032,1.0765e+01, 5.3012e+07,0.1917,0.1658,0.1055,0.0192,0.0533,0.3814
0,80,0.6,220,2.7967,6.2616e+02,4.3686,2.3364e+04,4.7461,5.5737e+04,3.162,1.4520e+03,1.0283,1.0673e+01, 5.3013e+07,0.1917,0.1658,0.1055,0.0192,0.0534,0.3814
0,80,0.6,220,4.4973,3.1427e+04,2.221,1.6634e+02,1.1217,1.3235e+01,4.3918,2.4650e+04,4.1431,1.3902e+04, 5.6274e+07,0.1923,0.1675,0.112,0.0238,0.0229,0.3814
0,80,0.6,220,3.3982,2.5017e+03,4.0877,1.2239e+04,4.8682,7.3817e+04,3.0178,1.0418e+03,3.4498,2.8170e+03, 5.3254e+07,0.1917,0.1658,0.106,0.0199,0.0515,0.3814
0,80,0.6,220,4.4172,2.6133e+04,3.8586,7.2218e+03,4.9587,9.0927e+04,3.8449,6.9960e+03,1.9383,8.6752e+01, 5.3015e+07,0.1917,0.1658,0.1055,0.0193,0.0532,0.3814
0,80,0.6,220,4.1513,1.4169e+04,3.2686,1.8560e+03,4.9695,9.3218e+04,3.0331,1.0792e+03,1.0389,1.0936e+01, 5.3014e+07,0.1917,0.1658,0.1055,0.0192,0.051,0.3814
0,80,0.6,220,2.8645,7.3190e+02,2.3323,2.1492e+02,4.9971,9.9343e+04,4.4552,2.8526e+04,2.3397,2.1863e+02, 5.3015e+07,0.1916,0.1658,0.1055,0.0194,0.0528,0.3814
0,80,0.6,220,4.4571,2.8645e+04,2.3409,2.1925e+02,4.1503,1.4134e+04,3.4449,2.7856e+03,1.0226,1.0535e+01, 5.3014e+07,0.1916,0.1658,0.1055,0.0192,0.0531,0.3814
0,80,0.6,220,2.0397,1.0956e+02,3.8998,7.9399e+03,4.9911,9.7979e+04,4.4876,3.0735e+04,1.7812,6.0422e+01, 5.3014e+07,0.1916,0.1659,0.1055,0.0193,0.0528,0.3814
0,60,0.3,80,3.3,1.9953e+03,3.3,1.9953e+03,3.3,1.9953e+03,3.47,2.9512e+03,4.3,1.9953e+04, 1.7504e+11,1.5,0.9097,0.1146,0.1317,0.0682,1.1798
0,60,0.3,80,3.9317,8.5453e+03,3.919,8.2984e+03,1.9836,9.6292e+01,3.5708,3.7226e+03,4.1968,1.5734e+04, 1.7505e+11,1.5,0.911,0.1167,0.1282,0.0729,1.1798
0,60,0.3,80,4.3384,2.1796e+04,3.3551,2.2652e+03,4.5318,3.4026e+04,3.5205,3.3150e+03,4.8227,6.6482e+04, 1.7499e+11,1.5,0.9031,0.1031,0.1509,0.61,1.1798
0,60,0.3,80,3.099,1.2559e+03,3.4886,3.0803e+03,3.3164,2.0719e+03,4.289,1.9452e+04,4.3326,2.1510e+04, 1.0000e+12,999,999,0,99,0,0
0,60,0.3,80,2.6764,4.7465e+02,2.4687,2.9426e+02,4.8079,6.4261e+04,3,1.0001e+03,2.2636,1.8351e+02, 1.0000e+12,999,999,0,99,0,0
0,60,0.35,80,3.3,1.9953e+03,3.3,1.9953e+03,3.3,1.9953e+03,3.47,2.9512e+03,4.3,1.9953e+04, 5.7315e+10,1.5,0.398,0.1205,0.1365,0.0279,1.0113
0,60,0.35,80,4.2333,1.7112e+04,4.4298,2.6905e+04,2.0406,1.0979e+02,3.5503,3.5509e+03,2.5768,3.7737e+02, 5.7318e+10,1.5,0.4053,0.129,0.1148,0.0612,1.0113
0,60,0.35,80,4.4397,2.7521e+04,3.9045,8.0267e+03,1.5368,3.4421e+01,4.3483,2.2300e+04,1.4825,3.0375e+01, 5.7326e+10,1.5,0.4222,0.1221,0.1114,0.0598,1.0113
0,60,0.35,80,2.817,6.5621e+02,2.664,4.6134e+02,4.3229,2.1035e+04,3.7784,6.0041e+03,1.1811,1.5175e+01, 5.7318e+10,1.5,0.4039,0.1306,0.1144,0.0722,1.0113
0,60,0.35,80,2.0091,1.0211e+02,2.4312,2.6991e+02,4.8278,6.7274e+04,3.0088,1.0204e+03,2.2957,1.9758e+02, 5.7317e+10,1.5,0.4038,0.1306,0.1144,0.069,1.0113
0,60,0.35,80,2.6333,4.2985e+02,3.9772,9.4883e+03,2.6298,4.2635e+02,3.3843,2.4228e+03,3.3504,2.2408e+03, 5.7317e+10,1.5,0.4034,0.1281,0.1175,0.0565,1.0113
0,60,0.35,80,3.7123,5.1563e+03,2.294,1.9680e+02,4.0062,1.0143e+04,3.4258,2.6657e+03,4.3331,2.1535e+04, 5.7314e+10,1.5,0.3969,0.1211,0.1361,0.0291,1.0113
0,60,0.35,80,4.4395,2.7512e+04,3.045,1.1091e+03,4.9785,9.5165e+04,3.6907,4.9055e+03,4.983,9.6172e+04, 5.7311e+10,1.5,0.3897,0.1104,0.1544,0.017,1.0113
0,60,0.35,80,2.6829,4.8183e+02,3.4393,2.7497e+03,4.9974,9.9402e+04,3.7629,5.7923e+03,4.9972,9.9355e+04, 5.7311e+10,1.5,0.3896,0.1103,0.1546,0.017,1.0113
0,60,0.35,80,2.4093,2.5664e+02,2.6162,4.1327e+02,4.9934,9.8499e+04,3.7286,5.3533e+03,4.9697,9.3269e+04, 5.7311e+10,1.5,0.39,0.1114,0.1531,0.3459,1.0113
0,60,0.35,80,2.6304,4.2699e+02,4.3302,2.1387e+04,4.958,9.0781e+04,3.6381,4.3464e+03,4.9878,9.7232e+04, 5.7311e+10,1.5,0.3895,0.1097,0.1553,0.7374,1.0113
0,60,0.35,80,3.6831,4.8208e+03,3.9063,8.0591e+03,4.8518,7.1085e+04,3.0107,1.0250e+03,4.9677,9.2823e+04, 5.7311e+10,1.5,0.3893,0.108,0.1573,0.5279,1.0113
0,60,0.35,80,2.894,7.8334e+02,3.0643,1.1597e+03,3.8207,6.6181e+03,3.8684,7.3853e+03,4.9992,9.9825e+04, 5.7310e+10,1.5,0.3885,0.0913,0.1754,0.007,1.0113
0,60,0.35,80,4.0617,1.1527e+04,3.7215,5.2658e+03,1.0077,1.0180e+01,3.9836,9.6300e+03,4.9979,9.9514e+04, 5.7310e+10,1.5,0.3888,0.0888,0.1777,0.0068,1.0113
0,60,0.35,80,2.9181,8.2805e+02,3.3404,2.1896e+03,1.9727,9.3909e+01,3.8871,7.7116e+03,4.9982,9.9591e+04, 5.7310e+10,1.5,0.3888,0.0888,0.1777,0.0069,1.0113
0,60,0.35,80,3.5633,3.6587e+03,3.1541,1.4259e+03,1.1273,1.3406e+01,3.0677,1.1687e+03,4.9962,9.9134e+04, 5.7310e+10,1.5,0.3889,0.0889,0.1775,0.006,1.0113
0,60,0.35,80,2.3511,2.2445e+02,4.3704,2.3465e+04,1.0067,1.0157e+01,3.45,2.8187e+03,4.7979,6.2787e+04, 5.7312e+10,1.5,0.3918,0.1002,0.1644,0.0099,1.0113
0,60,0.35,80,2.1682,1.4731e+02,4.4467,2.7971e+04,4.2567,1.8061e+04,3.2779,1.8962e+03,4.9986,9.9670e+04, 5.7310e+10,1.5,0.3882,0.0951,0.1717,0.0086,1.0113
0,60,0.35,80,3.8309,6.7749e+03,3.5503,3.5510e+03,2.9747,9.4334e+02,3.3423,2.1992e+03,4.9986,9.9683e+04, 5.7310e+10,1.5,0.3888,0.0892,0.1773,0.0061,1.0113
0,60,0.35,80,3.8725,7.4551e+03,4.1392,1.3778e+04,3.7624,5.7863e+03,3.173,1.4893e+03,4.9981,9.9555e+04, 5.7310e+10,1.5,0.3885,0.0911,0.1756,0.007,1.0113
0,60,0.35,80,3.79,6.1659e+03,4.0393,1.0946e+04,4.2145,1.6388e+04,4.1498,1.4119e+04,4.9998,9.9959e+04, 5.7310e+10,1.5,0.3882,0.0945,0.1723,0.0083,1.0113
0,60,0.35,80,2.8441,6.9839e+02,2.26,1.8198e+02,2.4404,2.7565e+02,3.3397,2.1864e+03,4.9992,9.9810e+04, 5.7310e+10,1.5,0.3888,0.0888,0.1776,0.006,1.0113
0,60,0.35,80,4.0624,1.1544e+04,3.3094,2.0391e+03,1.525,3.3496e+01,3.992,9.8165e+03,4.9983,9.9599e+04, 5.7310e+10,1.5,0.3888,0.0888,0.1777,0.0068,1.0113
0,60,0.35,80,3.5827,3.8255e+03,4.4132,2.5892e+04,4.0538,1.1320e+04,3.5385,3.4558e+03,4.9983,9.9604e+04, 5.7310e+10,1.5,0.3883,0.093,0.1737,0.0078,1.0113
0,60,0.35,80,2.3527,2.2526e+02,4.4356,2.7264e+04,3.5051,3.1993e+03,3.6882,4.8777e+03,4.9996,9.9913e+04, 5.7310e+10,1.5,0.3887,0.09,0.1766,0.0065,1.0113
0,60,0.35,80,4.1207,1.3205e+04,3.5765,3.7714e+03,4.9978,9.9497e+04,3.3429,2.2023e+03,1.0074,1.0172e+01, 5.7318e+10,1.5,0.4038,0.1306,0.1143,0.0677,1.0113
0,60,0.35,80,4.4673,2.9329e+04,2.3483,2.2298e+02,1.011,1.0257e+01,3.0183,1.0431e+03,3.3818,2.4089e+03, 5.7317e+10,1.5,0.4035,0.1279,0.1177,0.0557,1.0113
0,60,0.35,80,3.3625,2.3042e+03,3.0187,1.0440e+03,4.033,1.0790e+04,3.376,2.3766e+03,4.9995,9.9887e+04, 5.7310e+10,1.5,0.3883,0.0928,0.174,0.0077,1.0113
0,60,0.35,80,3.3024,2.0065e+03,2.5513,3.5591e+02,3.2137,1.6358e+03,3.596,3.9448e+03,4.9988,9.9730e+04, 5.7310e+10,1.5,0.3888,0.0894,0.1771,0.0062,1.0113
0,60,0.35,80,4.2585,1.8135e+04,2.2742,1.8801e+02,4.2829,1.9182e+04,4.0113,1.0263e+04,4.9992,9.9822e+04, 5.7310e+10,1.5,0.3882,0.0954,0.1714,0.0086,1.0113
0,60,0.4,80,3.79,6.1659e+03,4.0393,1.0946e+04,4.2145,1.6388e+04,4.1498,1.4119e+04,4.9998,9.9959e+04, 3.8863e+09,1.1408,0.0843,0.0822,0.1575,0.0047,0.8849
0,60,0.4,80,4.4638,2.9091e+04,2.2925,1.9612e+02,4.3551,2.2653e+04,3.6464,4.4304e+03,3.7891,6.1538e+03, 5.8048e+09,1.2007,0.0883,0.0979,0.1057,0.0219,0.8849
0,60,0.4,80,2.4409,2.7602e+02,2.5259,3.3569e+02,1.5229,3.3338e+01,4.3816,2.4075e+04,3.1835,1.5257e+03, 5.6292e+09,1.1959,0.0905,0.0966,0.1018,0.0135,0.8849
0,60,0.4,80,2.1444,1.3943e+02,2.1225,1.3258e+02,1.6741,4.7217e+01,4.0052,1.0121e+04,2.4683,2.9397e+02, 5.2161e+09,1.1842,0.0918,0.0968,0.0996,0.0149,0.8849
0,60,0.4,80,2.6898,4.8957e+02,4.499,3.1549e+04,4.5763,3.7696e+04,3.2184,1.6536e+03,4.9818,9.5893e+04, 4.4639e+09,1.1609,0.0842,0.0864,0.1503,0.0069,0.8849
0,60,0.4,80,2.689,4.8869e+02,3.8871,7.7108e+03,3.8025,6.3454e+03,3.6376,4.3407e+03,4.0634,1.1573e+04, 5.5420e+09,1.1935,0.0878,0.0942,0.1127,0.0133,0.8849
0,60,0.4,80,3.101,1.2619e+03,3.9891,9.7524e+03,1.502,3.1768e+01,4.4704,2.9540e+04,1.0003,1.0007e+01, 1.6173e+09,1.0281,0.0999,0.0965,0.0974,0.015,0.8849
0,60,0.4,80,3.7375,5.4635e+03,4.202,1.5921e+04,1.0936,1.2405e+01,3.0131,1.0306e+03,1.0002,1.0004e+01, 4.4572e+09,1.1606,0.0929,0.0966,0.0987,0.0173,0.8849
0,60,0.4,80,2.2245,1.6767e+02,2.5929,3.9168e+02,4.3212,2.0952e+04,4.4951,3.1271e+04,1.0012,1.0027e+01, 5.6647e+09,1.1969,0.0893,0.0998,0.0998,0.0282,0.8849
0,60,0.4,80,3.6908,4.9072e+03,4.2498,1.7774e+04,2.5922,3.9102e+02,4.4989,3.1540e+04,1.4818,3.0323e+01, 3.5180e+09,1.1268,0.0944,0.0984,0.0987,0.0241,0.8849
0,60,0.4,80,3.013,1.0305e+03,3.8697,7.4075e+03,3.8213,6.6272e+03,4.454,2.8445e+04,1.0642,1.1594e+01, 5.6106e+09,1.1954,0.0896,0.0998,0.0997,0.2136,0.8849
0,60,0.4,80,3.5669,3.6889e+03,2.7847,6.0910e+02,1.0677,1.1686e+01,4.4992,3.1567e+04,1.0704,1.1760e+01, 1.4980e+09,1.0193,0.1005,0.0967,0.0973,0.0148,0.8849
0,60,0.4,80,4.4871,3.0698e+04,2.9429,8.7670e+02,1.003,1.0068e+01,4.329,2.1329e+04,1.0048,1.0111e+01, 1.5409e+09,1.0225,0.1004,0.0966,0.0972,0.0149,0.8849
0,60,0.4,80,3.398,2.5004e+03,2.9893,9.7577e+02,1.2109,1.6253e+01,4.3662,2.3240e+04,1.2152,1.6415e+01, 1.6334e+09,1.0292,0.0999,0.0966,0.0974,0.0149,0.8849
0,60,0.4,80,3.4113,2.5782e+03,4.1391,1.3776e+04,1.0425,1.1028e+01,3.0135,1.0316e+03,4.9638,9.2010e+04, 3.4170e+09,1.1228,0.0849,0.0797,0.1609,0.0038,0.8849
0,60,0.4,80,2.378,2.3877e+02,3.1376,1.3729e+03,1.1648,1.4615e+01,4.4741,2.9790e+04,1.0095,1.0222e+01, 1.5133e+09,1.0204,0.1004,0.0966,0.0973,0.0149,0.8849
0,60,0.4,80,2.2855,1.9297e+02,2.3269,2.1228e+02,1.0014,1.0032e+01,4.4953,3.1280e+04,4.9816,9.5847e+04, 3.3741e+09,1.121,0.0848,0.0793,0.1622,0.0042,0.8849
0,60,0.4,80,3.4175,2.6151e+03,2.2946,1.9706e+02,1.0153,1.0360e+01,4.4994,3.1580e+04,1.4714,2.9607e+01, 1.6164e+09,1.028,0.1,0.0967,0.0975,0.0148,0.8849
0,60,0.4,80,2.9234,8.3837e+02,3.0882,1.2252e+03,1.0056,1.0130e+01,4.4978,3.1466e+04,1.1887,1.5443e+01, 1.5156e+09,1.0206,0.1004,0.0967,0.0974,0.0148,0.8849
0,60,0.4,80,2.7656,5.8286e+02,3.7049,5.0690e+03,1.3436,2.2060e+01,4.4969,3.1395e+04,1.2702,1.8631e+01, 1.6067e+09,1.0273,0.1,0.0966,0.0974,0.0149,0.8849
